left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,label
-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,-2.0032265,-2.91875,1.1693006,0.35258693,-0.14118269,1.1693008,0.4571421,-0.21831106,1.2144674,0.54554045,-0.33384156,1.2340585,0.5975658,-0.40968364,1.240147,0.64337415,-0.48871833,1.244548,0.58128417,-0.3389613,1.2261764,0.6840162,-0.47937623,1.2147462,0.7538088,-0.588147,1.2034814,0.81096214,-0.6806818,1.195852,0.58470833,-0.33630836,1.188647,0.69413006,-0.49577427,1.1797545,0.76792216,-0.6194259,1.1680554,0.83036864,-0.7205735,1.1588398,0.5764468,-0.36899713,1.1507387,0.68980193,-0.52782816,1.1443344,0.75831026,-0.6494577,1.1349199,0.8149715,-0.7520837,1.1273197,0.55629396,-0.43234146,1.1152774,0.6537872,-0.56127435,1.1066908,0.71388674,-0.6505068,1.1029179,0.7648303,-0.7309237,1.1003243,0.36323187,-1.1865056,-2.1061664,0.6088502,-0.7623189,-0.83911884,0.2961628,-1.3752798,-0.58756495,0.5,0.29095453,-0.88021636,-0.5,-0.29095453,0.8802165,sleep_right
-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,-1.8287146,-2.6839633,0.96245927,0.34582835,-0.15225142,0.96245944,0.44245473,-0.25427595,1.0101371,0.5233293,-0.38063648,1.0284694,0.5767145,-0.46582034,1.0329217,0.62095517,-0.5525439,1.0352846,0.5534454,-0.37463623,1.0137224,0.6527013,-0.53176844,1.0018346,0.71433455,-0.64834595,0.99244136,0.76608825,-0.7423492,0.9861457,0.55842215,-0.3646405,0.97404134,0.6626814,-0.5482321,0.9633852,0.7274557,-0.6846808,0.9543742,0.7818842,-0.7904573,0.94765306,0.5482952,-0.3879126,0.9344994,0.6541278,-0.57175237,0.928283,0.7123566,-0.7056351,0.9234137,0.7602533,-0.8133059,0.9186558,0.5223086,-0.440388,0.89742893,0.6122855,-0.5855244,0.8890047,0.6663463,-0.68311334,0.8865988,0.71168566,-0.76993936,0.88474065,0.30461594,-1.0734658,-2.0811732,0.54707396,-0.7505406,-0.5118155,0.22564036,-1.3257495,-0.64276475,0.5,0.24463414,-0.11624222,-0.5,-0.2446339,0.11624228,sleep_right
-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,-1.8669345,-2.7338185,0.36059287,0.35485873,-0.16635723,0.36059305,0.45156333,-0.2821142,0.4106862,0.5264513,-0.40949124,0.42715645,0.57883435,-0.49871665,0.42913955,0.6205911,-0.5865433,0.42860124,0.5606329,-0.40994218,0.40638626,0.6572671,-0.5885567,0.39169374,0.7151605,-0.7226067,0.3815865,0.76300484,-0.8338258,0.37515366,0.56577444,-0.40788314,0.36394048,0.671499,-0.6117149,0.3472437,0.7322923,-0.76500833,0.3360612,0.781575,-0.8865175,0.328661,0.5533215,-0.43618023,0.32264584,0.6611065,-0.63765895,0.312554,0.7167046,-0.7877448,0.30772266,0.76106673,-0.90655017,0.30379283,0.5237853,-0.49322176,0.28435135,0.6110731,-0.6573803,0.2765127,0.6635201,-0.7669742,0.27668723,0.70797646,-0.86177546,0.27673832,0.23185983,-1.0841292,-1.9299074,0.53048784,-0.79003733,-0.6745833,0.17925416,-1.3955079,-0.33093497,0.5,0.22351219,-0.66613877,-0.5,-0.22351243,0.6661388,sleep_right
-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,-1.8842487,-2.768696,0.29058588,0.33981973,-0.17593767,0.29058596,0.42828566,-0.3251505,0.3434621,0.5013186,-0.4660226,0.36230826,0.5507714,-0.5634674,0.3663383,0.59371966,-0.6591339,0.36808822,0.5485592,-0.4541817,0.34404182,0.6381611,-0.6441871,0.33181944,0.6917735,-0.7834229,0.32247606,0.73737425,-0.89889383,0.3158882,0.5553834,-0.44505298,0.3010937,0.65397894,-0.66281116,0.2871428,0.70911515,-0.82094806,0.2764092,0.7552989,-0.9463716,0.2687681,0.54276,-0.46588346,0.25910965,0.645079,-0.6775304,0.25146288,0.6979452,-0.8322617,0.24672903,0.7418492,-0.95511055,0.24206221,0.5126644,-0.5161724,0.22025529,0.59672475,-0.6859984,0.21250454,0.64773417,-0.7994854,0.21180879,0.6923655,-0.8964526,0.2110123,0.2019068,-1.1091223,-1.8727435,0.5150425,-0.8246363,-0.7424338,0.13859966,-1.4245688,-0.23295376,0.5,0.21756098,-0.8844477,-0.5,-0.21756098,0.8844477,sleep_right
-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,-1.8129461,-2.7003577,0.27436054,0.30522013,-0.18835106,0.27436075,0.36171377,-0.37084597,0.30865443,0.43658328,-0.5165406,0.32075188,0.48994198,-0.60234493,0.32123545,0.5355785,-0.6928662,0.32065666,0.5058374,-0.47394142,0.31859457,0.5884176,-0.6529122,0.30253083,0.640206,-0.7908652,0.28789786,0.6828774,-0.9065455,0.2779136,0.5168497,-0.45008534,0.28319573,0.60698044,-0.65736496,0.26944736,0.6602995,-0.81606644,0.25538763,0.7055699,-0.9434905,0.24449395,0.5083061,-0.46495426,0.24664144,0.603899,-0.6671679,0.23764558,0.65529126,-0.82331246,0.23003979,0.6982746,-0.94823474,0.22332351,0.4829701,-0.51615876,0.21123645,0.5637256,-0.67929655,0.20299393,0.61166155,-0.7906183,0.20150049,0.6535642,-0.88753134,0.1998797,0.18093398,-1.0961787,-2.1691067,0.49156624,-0.82735133,-0.85673547,0.096234456,-1.3989341,-0.42850822,0.5,0.19955061,-0.7791753,-0.5,-0.19955039,0.7791753,sleep_right
-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,-1.841382,-2.818799,0.19487676,0.30861896,-0.20971198,0.1948769,0.39415574,-0.36736867,0.24757658,0.46795574,-0.4979652,0.26375732,0.51882356,-0.58812064,0.26449507,0.56346995,-0.6761583,0.26255172,0.5057436,-0.4754405,0.24612871,0.5948339,-0.669615,0.23062727,0.6475688,-0.8134543,0.21854697,0.69126564,-0.93594867,0.2106304,0.513138,-0.46238765,0.20158544,0.61019623,-0.68373394,0.18700871,0.66473883,-0.8496913,0.17516035,0.7108449,-0.9855756,0.165936,0.5015044,-0.48247233,0.15790054,0.6062927,-0.69558096,0.15023336,0.6591526,-0.8532524,0.14638536,0.7024598,-0.98031765,0.14161457,0.4732698,-0.53534335,0.11707953,0.5570733,-0.6996602,0.110440634,0.60652715,-0.8124001,0.111502334,0.6478673,-0.9129478,0.111287996,0.18981172,-1.1505518,-1.8231747,0.4943196,-0.88029146,-0.82283914,0.07846567,-1.4402156,-0.27646205,0.50000006,0.16990058,-0.92536074,-0.49999994,-0.16990058,0.92536074,sleep_right
-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,-1.7021863,-2.7015567,0.2436501,0.3093433,-0.22469176,0.24365018,0.39527473,-0.34963882,0.28435883,0.4635309,-0.4771721,0.29876882,0.5070082,-0.5706911,0.30068886,0.5440683,-0.65838474,0.3010918,0.49383175,-0.47454116,0.28604418,0.57421607,-0.6516641,0.2708778,0.6229801,-0.7807041,0.25950333,0.6624971,-0.89085805,0.25218898,0.49721298,-0.47163525,0.24989204,0.5835428,-0.6754015,0.2338248,0.63253164,-0.8235122,0.22253342,0.6740491,-0.94477016,0.214863,0.4836055,-0.4964431,0.213737,0.5735874,-0.69595736,0.2026846,0.6214351,-0.83966315,0.19674043,0.6600861,-0.9552237,0.19249824,0.45406267,-0.5480129,0.17984067,0.5295495,-0.70830756,0.17081214,0.5740513,-0.8162251,0.16962631,0.6100417,-0.90971243,0.16895266,0.19180799,-1.0893271,-1.9870055,0.4630914,-0.8690031,-0.6824161,0.07231746,-1.3326502,-0.5225072,0.5,0.13005356,-0.36333373,-0.5,-0.13005334,0.3633337,sleep_right
-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,-1.6449594,-2.6545672,0.16561435,0.31389332,-0.22623768,0.16561434,0.39841217,-0.33346355,0.21332186,0.46176007,-0.45909607,0.23176736,0.49775147,-0.54634476,0.23708014,0.5298475,-0.62927634,0.24064304,0.4921412,-0.46328983,0.21284077,0.56854004,-0.6295481,0.20157465,0.61448455,-0.75105083,0.19362324,0.6519596,-0.8546667,0.18850356,0.49652344,-0.4628446,0.17513245,0.5780797,-0.6585964,0.16451108,0.6229636,-0.8004283,0.15750724,0.6609421,-0.915048,0.15196896,0.48356786,-0.49043974,0.13799027,0.57003284,-0.68439204,0.13124058,0.6134103,-0.82325536,0.12628908,0.6484727,-0.9356586,0.12151174,0.45476955,-0.5441795,0.10386356,0.5251257,-0.7043388,0.09589642,0.565799,-0.81024987,0.093972474,0.598903,-0.90141034,0.092345454,0.18514349,-1.0499951,-1.7242516,0.4447294,-0.8628568,-0.38391426,0.07589025,-1.2710954,-0.32814464,0.5,0.12134274,-0.19928367,-0.5,-0.12134274,0.19928367,sleep_right
-0.70393056,0.62504965,0.05808817,-0.7254271,0.34933153,0.07804315,-0.67211634,0.121615,0.05244329,-0.5801757,0.0004959401,0.020633703,-0.49065,-0.05329285,-0.016376115,-0.65838265,-0.0030654054,-0.03463701,-0.49267367,-0.27009097,-0.09232442,-0.39012453,-0.4065923,-0.12038709,-0.31156301,-0.50272244,-0.13460341,-0.6311097,0.08590203,-0.076257296,-0.42954925,-0.20541893,-0.13285339,-0.30940714,-0.35860857,-0.15307623,-0.21988964,-0.461757,-0.16428122,-0.58657056,0.20479646,-0.111801386,-0.38688916,-0.051042434,-0.15648118,-0.26147366,-0.18126449,-0.16631943,-0.17026222,-0.27332738,-0.1696916,-0.5326183,0.33875635,-0.14398783,-0.37054738,0.13675864,-0.17008069,-0.28047872,0.04965758,-0.16527134,-0.21126795,-0.013111544,-0.15911375,0.73606205,0.7276471,0.0580856,0.73507667,0.39103925,0.14284001,0.6780326,0.14601558,0.15247148,0.5985833,-0.0032288912,0.14557467,0.5107227,-0.052759744,0.13138099,0.682754,-0.02570359,0.043272037,0.5362995,-0.36464578,-0.0032318041,0.4323964,-0.48486778,-0.026236562,0.3467972,-0.5562213,-0.033920493,0.6490447,0.053741265,-0.016004395,0.46061283,-0.27196303,-0.049524378,0.32296324,-0.34294218,-0.04926543,0.2238337,-0.35988986,-0.04647885,0.59942794,0.16438872,-0.06721965,0.4194232,-0.15039374,-0.08533584,0.29704905,-0.21629001,-0.07377467,0.21406762,-0.24065647,-0.06474745,0.543049,0.29118386,-0.110542834,0.3841907,0.05900205,-0.12753625,0.2889763,-0.033302523,-0.122914724,0.21685988,-0.10453208,-0.11498077,-0.018093284,-0.8637224,-1.4904239,0.22725654,-0.9266034,-0.51344025,-0.20643863,-0.937218,-0.40343842,0.50000006,-0.005741492,-0.022198379,-0.49999994,0.005741492,0.022198375,hand_near_face_no_sleep
-0.6892447,0.5912519,0.063258015,-0.71260864,0.31233975,0.08223868,-0.6568571,0.0829782,0.0567069,-0.5639339,-0.043683313,0.026112592,-0.47492114,-0.10680181,-0.009675384,-0.6454676,-0.035100747,-0.03653662,-0.47827685,-0.2962805,-0.09544368,-0.3745491,-0.43252328,-0.124297485,-0.2965754,-0.5296863,-0.1386187,-0.6188799,0.06053883,-0.0766874,-0.41738254,-0.22483467,-0.13527842,-0.29554677,-0.37789923,-0.1566849,-0.20519118,-0.47884533,-0.16859408,-0.57446647,0.18187879,-0.11018007,-0.3747783,-0.064634494,-0.15527146,-0.25067413,-0.19562678,-0.1662533,-0.16170053,-0.28645808,-0.17029488,-0.52199876,0.31241143,-0.14015147,-0.35891458,0.11253082,-0.16588175,-0.2691232,0.023867056,-0.1619045,-0.20055313,-0.038713615,-0.15637745,0.72851425,0.7122112,0.063255504,0.72549224,0.37466645,0.14712167,0.6689457,0.12864996,0.15710592,0.5888736,-0.020635676,0.15069652,0.5023112,-0.077382974,0.1376274,0.6739057,-0.045826063,0.04923013,0.52917594,-0.3851859,0.0035465918,0.4264012,-0.50818425,-0.017988887,0.34274104,-0.5820227,-0.024303824,0.6402381,0.031767245,-0.00908632,0.45186466,-0.29270846,-0.04185673,0.3147925,-0.36200485,-0.039670262,0.2168362,-0.37570575,-0.03461689,0.59062636,0.14092559,-0.05948226,0.41028917,-0.16935588,-0.07707419,0.2904579,-0.2307862,-0.06288149,0.21074133,-0.25038034,-0.050859258,0.5341601,0.2665947,-0.102250025,0.3752337,0.03637109,-0.11858715,0.28044602,-0.051885407,-0.112421125,0.20943972,-0.11803367,-0.10227054,-0.016497983,-0.88374615,-1.4950536,0.22850682,-0.94084066,-0.4999613,-0.206145,-0.95798475,-0.3767719,0.49999994,-0.0032066102,-0.01949427,-0.50000006,0.0032068132,0.019494273,hand_near_face_no_sleep
-0.6914245,0.58896977,0.04420717,-0.71619236,0.31286067,0.067833535,-0.66309303,0.08793246,0.043776575,-0.5734451,-0.037776276,0.013867676,-0.48421347,-0.10160746,-0.021266114,-0.6498028,-0.030169664,-0.05217262,-0.48399863,-0.29823372,-0.108935386,-0.38076222,-0.43307385,-0.13466029,-0.30341193,-0.5274228,-0.14667429,-0.6218974,0.056984723,-0.09389679,-0.42156008,-0.23443612,-0.15145786,-0.30157426,-0.38436383,-0.16952543,-0.21362327,-0.4801206,-0.17839757,-0.5758849,0.17450589,-0.1286715,-0.37400985,-0.075055696,-0.17308672,-0.25018308,-0.20496105,-0.18124686,-0.16211805,-0.29495955,-0.18294413,-0.5219204,0.3056025,-0.15941866,-0.35828155,0.1008583,-0.18416606,-0.26797894,0.015529459,-0.17784989,-0.19947118,-0.042583782,-0.1703077,0.7308192,0.6985532,0.044204727,0.7318926,0.36229438,0.124894366,0.67819446,0.11157028,0.13452902,0.59695023,-0.04179655,0.12874599,0.5083222,-0.09559487,0.11584774,0.6759539,-0.05257796,0.027646514,0.5301548,-0.39316514,-0.016656272,0.42776886,-0.5139271,-0.038156923,0.34410164,-0.5863888,-0.045134526,0.6401742,0.026674757,-0.028765876,0.4538315,-0.2958268,-0.060432572,0.316771,-0.37377873,-0.060349226,0.21736844,-0.39455697,-0.05831091,0.5898344,0.13766448,-0.077121496,0.4120431,-0.17515221,-0.0945673,0.29143652,-0.24348485,-0.08364801,0.20896381,-0.27053326,-0.075420395,0.53328216,0.2645838,-0.11778837,0.37469018,0.03262341,-0.13471907,0.2810522,-0.05595293,-0.13020904,0.20952643,-0.124835566,-0.12239198,-0.017325683,-0.8832802,-1.49395,0.22825636,-0.93783563,-0.509482,-0.20753391,-0.9601686,-0.36217958,0.5,-0.008869119,-0.062318023,-0.5,0.008869119,0.06231802,hand_near_face_no_sleep
-0.6699828,0.57427716,0.041976213,-0.6964126,0.30308497,0.062261015,-0.64309084,0.07406277,0.037995555,-0.5527004,-0.054524936,0.00855094,-0.46335518,-0.11762001,-0.026341004,-0.6356657,-0.04076914,-0.054884613,-0.4708907,-0.30498385,-0.11142537,-0.3672447,-0.44145852,-0.13760105,-0.28913096,-0.5386549,-0.15033165,-0.60448265,0.04718367,-0.095013656,-0.4036513,-0.24090649,-0.15109876,-0.28398314,-0.39200914,-0.17014922,-0.1949367,-0.48956266,-0.18041623,-0.55674446,0.16539481,-0.12850517,-0.35771424,-0.08304782,-0.17226453,-0.23670739,-0.21473694,-0.18213451,-0.14936538,-0.30624864,-0.18575792,-0.50222796,0.2972066,-0.15832348,-0.34192774,0.09774434,-0.18497583,-0.25279555,0.009911983,-0.18166293,-0.18372282,-0.051409326,-0.17652746,0.72433263,0.6951229,0.041973792,0.7253295,0.36223444,0.12331599,0.6690562,0.11285515,0.13469917,0.5898179,-0.03752517,0.13082796,0.50243247,-0.08953332,0.119940095,0.6661411,-0.052783206,0.026724717,0.5235174,-0.39267793,-0.015478067,0.42151493,-0.5145755,-0.03552141,0.3382641,-0.58675236,-0.041584693,0.6296603,0.023688057,-0.028680833,0.44604596,-0.29850322,-0.057416197,0.31141564,-0.3794354,-0.05568387,0.21393552,-0.40236846,-0.052661847,0.5791343,0.13248019,-0.07589214,0.40325361,-0.1747175,-0.09039135,0.28563988,-0.24392658,-0.078889966,0.20563042,-0.2714039,-0.07066334,0.5232793,0.25824127,-0.11545431,0.36805886,0.02932693,-0.12981269,0.2766954,-0.055811208,-0.12426851,0.20726953,-0.11894786,-0.11589938,-0.01540911,-0.8801404,-1.5013317,0.22917897,-0.9342362,-0.50096864,-0.20470744,-0.95801365,-0.3687202,0.50000006,-0.019678164,-0.052161813,-0.49999994,0.019678367,0.05216181,hand_near_face_no_sleep
-0.6384771,0.5052479,0.1394379,-0.6556336,0.26377755,0.14422263,-0.6071788,0.022715464,0.10964482,-0.5244268,-0.13424772,0.073587745,-0.44359258,-0.23117149,0.03350078,-0.64756227,-0.106231496,0.01686714,-0.51460254,-0.40734205,-0.051926818,-0.42446232,-0.5843767,-0.08641301,-0.35516873,-0.7109475,-0.104704976,-0.6232071,-0.02698864,-0.021177106,-0.45100027,-0.35583994,-0.09208153,-0.3389623,-0.5407481,-0.11908551,-0.253553,-0.6633338,-0.13371213,-0.5751983,0.08228051,-0.05334907,-0.40135455,-0.22670293,-0.11370263,-0.29116273,-0.40421462,-0.13495435,-0.20732798,-0.531235,-0.14581802,-0.51441294,0.21116427,-0.08184671,-0.36578053,-0.009937938,-0.1261369,-0.2733974,-0.11237206,-0.1342909,-0.19596098,-0.18352666,-0.13669921,0.72986436,0.6932211,0.1394357,0.73453987,0.34855524,0.23006156,0.6809976,0.09389663,0.24797972,0.61305404,-0.06711593,0.24695301,0.5419315,-0.14887555,0.23835878,0.6842146,-0.079279505,0.1424429,0.5684952,-0.42766964,0.10783516,0.4771248,-0.5857376,0.09128359,0.3996258,-0.6989441,0.083759986,0.6541296,-0.021303289,0.07715477,0.4950979,-0.3854674,0.053621333,0.37564826,-0.54335535,0.051470857,0.28359103,-0.6412446,0.04842244,0.60701907,0.080748916,0.020006178,0.4411161,-0.25557935,0.0044682273,0.3219333,-0.38123563,0.002498189,0.23503578,-0.4681317,-0.0013119349,0.5480289,0.21552186,-0.02838042,0.39925483,-0.035450168,-0.047680628,0.30781236,-0.14172778,-0.04953618,0.2334974,-0.22680567,-0.048992496,-0.009660301,-0.8855884,-1.5008571,0.2381144,-0.9297242,-0.5430729,-0.20003167,-0.9704441,-0.41682994,0.50000006,-0.023809135,-0.041812524,-0.49999994,0.023809135,0.041812524,hand_near_face_no_sleep
-0.5523832,0.2145607,0.08409777,-0.47538045,-0.035667703,0.107236825,-0.4640747,-0.22896568,0.08814642,-0.4376586,-0.37230515,0.056020178,-0.41342452,-0.5147259,0.020104848,-0.6018347,-0.38753092,0.048376273,-0.54408973,-0.6707016,-0.010672482,-0.49330035,-0.8449551,-0.052143242,-0.44879767,-0.9833201,-0.08012348,-0.6080893,-0.33619007,-0.0036000866,-0.52464306,-0.6682621,-0.057356752,-0.46189076,-0.86205673,-0.09313461,-0.40810415,-1.0242208,-0.11962875,-0.5878127,-0.24490511,-0.054619968,-0.49843842,-0.52822363,-0.1021486,-0.43366703,-0.6722766,-0.123388045,-0.38038585,-0.7906758,-0.13977964,-0.54802984,-0.13056043,-0.10395387,-0.49786195,-0.29285428,-0.14289194,-0.4599159,-0.41695872,-0.15565394,-0.4228897,-0.53111506,-0.165669,0.73631626,0.5089417,0.084096275,0.6879008,0.2034682,0.17634247,0.65482897,-0.064475164,0.1969846,0.62808126,-0.24569964,0.19753633,0.58622885,-0.3901287,0.19202568,0.7010582,-0.256406,0.10532523,0.6423531,-0.604286,0.072503865,0.5757686,-0.8083761,0.052236512,0.51200855,-0.96671575,0.037875038,0.70779324,-0.21938327,0.035524815,0.6229555,-0.6385326,0.005289165,0.5384835,-0.8463689,-0.008418715,0.46583492,-0.99499804,-0.021935204,0.68059564,-0.14286147,-0.027332371,0.5785214,-0.5325738,-0.050432518,0.48413834,-0.724478,-0.06809817,0.4088001,-0.85876966,-0.08665155,0.62227726,-0.043385394,-0.08125326,0.53128403,-0.2965883,-0.10889628,0.45985442,-0.44810307,-0.12600684,0.39557096,-0.5784399,-0.14137593,0.002714361,-0.96743894,-1.4670684,0.24975352,-1.0258007,-0.37640983,-0.20020969,-1.0372359,-0.35392573,0.50000006,-0.072965294,0.06020685,-0.49999994,0.072965086,-0.060206845,hand_near_face_no_sleep
